sample,gene,quality
Nextera-Agilent-GIAB_S28_L001,GLA,41.01025526665654
Nextera-Twist-GIAB_S22_L001,SMAD3,44.90037235463924
Nextera-Twist-GIAB_S22_L001,DSG2,44.33461474111596
Nextera-Twist-GIAB_S22_L001,SMAD4,45.36282376787184
Nextera-Twist-GIAB_S22_L001,KCNQ1,44.741130788211464
Nextera-Twist-GIAB_S22_L001,ACTC1,44.79801413078646
Nextera-Twist-GIAB_S22_L001,SCN5A,43.499284834625584
Nextera-Twist-GIAB_S22_L001,MYL2,46.49376642890626
Nextera-Twist-GIAB_S22_L001,DSC2,45.19816674490492
Nextera-Twist-GIAB_S22_L001,PKP2,45.17888040720581
Nextera-Twist-GIAB_S22_L001,PTEN,45.38650697998696
Nextera-Twist-GIAB_S22_L001,MUTYH,43.92140601859825
Nextera-Twist-GIAB_S22_L001,RYR2,44.84298875798042
Nextera-Twist-GIAB_S22_L001,ATP7B,44.151300546787276
Nextera-Twist-GIAB_S22_L001,ACTA2,45.78437241750658
Nextera-Twist-GIAB_S22_L001,FBN1,45.385568951629416
Nextera-Twist-GIAB_S22_L001,NF2,44.671856032697775
Nextera-Twist-GIAB_S22_L001,TNNT2,45.39083678942322
Nextera-Twist-GIAB_S22_L001,MSH6,42.940585516930604
Nextera-Twist-GIAB_S22_L001,TMEM43,45.86746659704484
Nextera-Twist-GIAB_S22_L001,MYL3,44.80924100154042
Nextera-Twist-GIAB_S22_L001,RB1,45.00826443066912
Nextera-Twist-GIAB_S22_L001,TSC1,44.65381338146246
Nextera-Twist-GIAB_S22_L001,MYH11,44.56837038947441
Nextera-Twist-GIAB_S22_L001,BRCA1,43.82065655112615
Nextera-Twist-GIAB_S22_L001,TNNI3,45.41153824223767
Nextera-Twist-GIAB_S22_L001,PRKAG2,44.48955321195464
Nextera-Twist-GIAB_S22_L001,CACNA1S,44.76269032717239
Nextera-Twist-GIAB_S22_L001,PMS2,44.992693767534405
Nextera-Twist-GIAB_S22_L001,TGFBR1,45.321747850361696
Nextera-Twist-GIAB_S22_L001,BMPR1A,45.16132978679984
Nextera-Twist-GIAB_S22_L001,TP53,44.592839229767314
Nextera-Twist-GIAB_S22_L001,WT1,45.91726299819471
Nextera-Twist-GIAB_S22_L001,LMNA,44.0463098101674
Nextera-Twist-GIAB_S22_L001,MYBPC3,44.63072760410643
Nextera-Twist-GIAB_S22_L001,BRCA2,43.60654342386549
Nextera-Twist-GIAB_S22_L001,COL3A1,45.43281805219865
Nextera-Twist-GIAB_S22_L001,TGFBR2,44.30841718385218
Nextera-Twist-GIAB_S22_L001,RET,43.89039741461313
Nextera-Twist-GIAB_S22_L001,SDHB,44.71786538575673
Nextera-Twist-GIAB_S22_L001,MYH7,44.38048791656543
Nextera-Twist-GIAB_S22_L001,DSP,43.85927800966372
Nextera-Twist-GIAB_S22_L001,LDLR,44.723705358981896
Nextera-Twist-GIAB_S22_L001,TSC2,44.577218224220736
Nextera-Twist-GIAB_S22_L001,VHL,44.52056939348308
Nextera-Twist-GIAB_S22_L001,OTC,45.106409902720024
Nextera-Twist-GIAB_S22_L001,APOB,43.379636221235394
Nextera-Twist-GIAB_S22_L001,MEN1,43.828594100968715
Nextera-Twist-GIAB_S22_L001,SDHAF2,43.61619452065768
Nextera-Twist-GIAB_S22_L001,RYR1,44.70209502532449
Nextera-Twist-GIAB_S22_L001,TPM1,44.663412394406556
Nextera-Twist-GIAB_S22_L001,SDHC,45.18339901038396
Nextera-Twist-GIAB_S22_L001,STK11,44.325082713715254
Nextera-Twist-GIAB_S22_L001,MLH1,44.98747267235118
Nextera-Twist-GIAB_S22_L001,MSH2,44.49767590948627
Nextera-Twist-GIAB_S22_L001,APC,43.38979979401421
Nextera-Twist-GIAB_S22_L001,KCNH2,43.80411194200965
Nextera-Twist-GIAB_S22_L001,PCSK9,44.040692886456156
Nextera-Twist-GIAB_S22_L001,GLA,45.18054627142297
KAPAEnzyme-IDT-GIAB_S47_L002,SMAD3,45.56478982678003
KAPAEnzyme-IDT-GIAB_S47_L002,DSG2,44.83808903217373
KAPAEnzyme-IDT-GIAB_S47_L002,SMAD4,45.59591208413086
KAPAEnzyme-IDT-GIAB_S47_L002,KCNQ1,46.30407905655953
KAPAEnzyme-IDT-GIAB_S47_L002,ACTC1,46.30167132118757
KAPAEnzyme-IDT-GIAB_S47_L002,SCN5A,45.65845607190086
KAPAEnzyme-IDT-GIAB_S47_L002,MYL2,48.03074296724875
KAPAEnzyme-IDT-GIAB_S47_L002,DSC2,45.19341792957287
KAPAEnzyme-IDT-GIAB_S47_L002,PKP2,45.79301351013362
KAPAEnzyme-IDT-GIAB_S47_L002,PTEN,45.63386071434862
KAPAEnzyme-IDT-GIAB_S47_L002,MUTYH,45.51967158696722
KAPAEnzyme-IDT-GIAB_S47_L002,RYR2,45.918201321616465
KAPAEnzyme-IDT-GIAB_S47_L002,ATP7B,45.497475097926035
KAPAEnzyme-IDT-GIAB_S47_L002,ACTA2,46.25476861898481
KAPAEnzyme-IDT-GIAB_S47_L002,FBN1,45.776445706626596
KAPAEnzyme-IDT-GIAB_S47_L002,NF2,46.38739413855358
KAPAEnzyme-IDT-GIAB_S47_L002,TNNT2,48.03819591241237
KAPAEnzyme-IDT-GIAB_S47_L002,MSH6,43.636086318732104
KAPAEnzyme-IDT-GIAB_S47_L002,TMEM43,47.82931119050677
KAPAEnzyme-IDT-GIAB_S47_L002,MYL3,46.92110046597723
KAPAEnzyme-IDT-GIAB_S47_L002,RB1,45.902115576722764
KAPAEnzyme-IDT-GIAB_S47_L002,TSC1,45.4826044249244
KAPAEnzyme-IDT-GIAB_S47_L002,MYH11,46.230500851127246
KAPAEnzyme-IDT-GIAB_S47_L002,BRCA1,44.67388193237643
KAPAEnzyme-IDT-GIAB_S47_L002,TNNI3,46.95176614656558
KAPAEnzyme-IDT-GIAB_S47_L002,PRKAG2,46.644760522040045
KAPAEnzyme-IDT-GIAB_S47_L002,CACNA1S,46.501091112266955
KAPAEnzyme-IDT-GIAB_S47_L002,PMS2,44.6895119692186
KAPAEnzyme-IDT-GIAB_S47_L002,TGFBR1,45.873937541200455
KAPAEnzyme-IDT-GIAB_S47_L002,BMPR1A,46.18651461476988
KAPAEnzyme-IDT-GIAB_S47_L002,TP53,45.9765522117828
KAPAEnzyme-IDT-GIAB_S47_L002,WT1,46.3163189202461
KAPAEnzyme-IDT-GIAB_S47_L002,LMNA,44.44784568195744
KAPAEnzyme-IDT-GIAB_S47_L002,MYBPC3,46.07314450118802
KAPAEnzyme-IDT-GIAB_S47_L002,BRCA2,43.40548760708052
KAPAEnzyme-IDT-GIAB_S47_L002,COL3A1,46.61840558696762
KAPAEnzyme-IDT-GIAB_S47_L002,TGFBR2,45.35272364399704
KAPAEnzyme-IDT-GIAB_S47_L002,RET,46.137670188498895
KAPAEnzyme-IDT-GIAB_S47_L002,SDHB,46.93054524326545
KAPAEnzyme-IDT-GIAB_S47_L002,MYH7,46.081061632718274
KAPAEnzyme-IDT-GIAB_S47_L002,DSP,44.56695369417855
KAPAEnzyme-IDT-GIAB_S47_L002,LDLR,44.79116106568056
KAPAEnzyme-IDT-GIAB_S47_L002,TSC2,46.207361473052224
KAPAEnzyme-IDT-GIAB_S47_L002,VHL,44.469828525033776
KAPAEnzyme-IDT-GIAB_S47_L002,OTC,46.11575720498545
KAPAEnzyme-IDT-GIAB_S47_L002,APOB,43.84683986874417
KAPAEnzyme-IDT-GIAB_S47_L002,MEN1,44.497191671939476
KAPAEnzyme-IDT-GIAB_S47_L002,SDHAF2,44.65713565371534
KAPAEnzyme-IDT-GIAB_S47_L002,RYR1,45.893561692298704
KAPAEnzyme-IDT-GIAB_S47_L002,TPM1,46.387647168705314
KAPAEnzyme-IDT-GIAB_S47_L002,SDHC,47.719344129964504
KAPAEnzyme-IDT-GIAB_S47_L002,STK11,45.33026759285026
KAPAEnzyme-IDT-GIAB_S47_L002,MLH1,46.131449318483995
KAPAEnzyme-IDT-GIAB_S47_L002,MSH2,44.495668929499594
KAPAEnzyme-IDT-GIAB_S47_L002,APC,43.858046576913
KAPAEnzyme-IDT-GIAB_S47_L002,KCNH2,44.88424522361007
KAPAEnzyme-IDT-GIAB_S47_L002,PCSK9,46.098294963403156
KAPAEnzyme-IDT-GIAB_S47_L002,GLA,45.73066291848599
NexteraCap-Agilent-1501199_S29_L001,SMAD3,44.245691685881496
NexteraCap-Agilent-1501199_S29_L001,DSG2,43.225460481188634
NexteraCap-Agilent-1501199_S29_L001,SMAD4,43.276615219645095
NexteraCap-Agilent-1501199_S29_L001,KCNQ1,45.589860368972474
NexteraCap-Agilent-1501199_S29_L001,ACTC1,43.608499558025834
NexteraCap-Agilent-1501199_S29_L001,SCN5A,42.80914748520069
NexteraCap-Agilent-1501199_S29_L001,MYL2,45.56711531116047
NexteraCap-Agilent-1501199_S29_L001,DSC2,44.08727310132962
NexteraCap-Agilent-1501199_S29_L001,PKP2,43.50471648042806
NexteraCap-Agilent-1501199_S29_L001,PTEN,44.070308358481476
NexteraCap-Agilent-1501199_S29_L001,MUTYH,42.24868054309312
NexteraCap-Agilent-1501199_S29_L001,RYR2,44.0727488590901
NexteraCap-Agilent-1501199_S29_L001,ATP7B,42.84025236517926
NexteraCap-Agilent-1501199_S29_L001,ACTA2,43.559838688667256
NexteraCap-Agilent-1501199_S29_L001,FBN1,44.07429788468219
NexteraCap-Agilent-1501199_S29_L001,NF2,44.74292982537021
NexteraCap-Agilent-1501199_S29_L001,TNNT2,45.333356106791136
NexteraCap-Agilent-1501199_S29_L001,MSH6,42.932571168622054
NexteraCap-Agilent-1501199_S29_L001,TMEM43,43.494178031613146
NexteraCap-Agilent-1501199_S29_L001,MYL3,43.73305385837413
NexteraCap-Agilent-1501199_S29_L001,RB1,46.0223917707401
NexteraCap-Agilent-1501199_S29_L001,TSC1,43.23157457182289
NexteraCap-Agilent-1501199_S29_L001,MYH11,43.55584655522762
NexteraCap-Agilent-1501199_S29_L001,BRCA1,42.67607820145396
NexteraCap-Agilent-1501199_S29_L001,TNNI3,44.264673130702775
NexteraCap-Agilent-1501199_S29_L001,PRKAG2,44.77246903047394
NexteraCap-Agilent-1501199_S29_L001,CACNA1S,43.99021046066989
NexteraCap-Agilent-1501199_S29_L001,PMS2,43.79557123711361
NexteraCap-Agilent-1501199_S29_L001,TGFBR1,43.766205044984964
NexteraCap-Agilent-1501199_S29_L001,BMPR1A,43.40886569948447
NexteraCap-Agilent-1501199_S29_L001,TP53,43.626218970182045
NexteraCap-Agilent-1501199_S29_L001,WT1,48.56808801853317
NexteraCap-Agilent-1501199_S29_L001,LMNA,43.14975124140525
NexteraCap-Agilent-1501199_S29_L001,MYBPC3,43.28016434581411
NexteraCap-Agilent-1501199_S29_L001,BRCA2,42.70147976527922
NexteraCap-Agilent-1501199_S29_L001,COL3A1,43.22575666843492
NexteraCap-Agilent-1501199_S29_L001,TGFBR2,44.057953285181604
NexteraCap-Agilent-1501199_S29_L001,RET,44.69267503678091
NexteraCap-Agilent-1501199_S29_L001,SDHB,44.50435030000095
NexteraCap-Agilent-1501199_S29_L001,MYH7,43.38436313635835
NexteraCap-Agilent-1501199_S29_L001,DSP,43.55325577526059
NexteraCap-Agilent-1501199_S29_L001,LDLR,43.55551565359787
NexteraCap-Agilent-1501199_S29_L001,TSC2,43.77850512574305
NexteraCap-Agilent-1501199_S29_L001,VHL,51.53650092922821
NexteraCap-Agilent-1501199_S29_L001,OTC,44.61997138550967
NexteraCap-Agilent-1501199_S29_L001,APOB,42.841526080490226
NexteraCap-Agilent-1501199_S29_L001,MEN1,43.165475897786614
NexteraCap-Agilent-1501199_S29_L001,SDHAF2,43.479839114513084
NexteraCap-Agilent-1501199_S29_L001,RYR1,43.96625013404879
NexteraCap-Agilent-1501199_S29_L001,TPM1,47.058236198205236
NexteraCap-Agilent-1501199_S29_L001,SDHC,42.57378726238527
NexteraCap-Agilent-1501199_S29_L001,STK11,45.570039112322085
NexteraCap-Agilent-1501199_S29_L001,MLH1,43.85011512179929
NexteraCap-Agilent-1501199_S29_L001,MSH2,44.01555773161932
NexteraCap-Agilent-1501199_S29_L001,APC,42.61296335595365
NexteraCap-Agilent-1501199_S29_L001,KCNH2,44.5733539303629
NexteraCap-Agilent-1501199_S29_L001,PCSK9,44.460315080803845
NexteraCap-Agilent-1501199_S29_L001,GLA,44.26389012231414
Nextera-Twist-110465_S26_L001,SMAD3,45.928265836582206
Nextera-Twist-110465_S26_L001,DSG2,45.04714497882595
Nextera-Twist-110465_S26_L001,SMAD4,45.379220582653474
Nextera-Twist-110465_S26_L001,KCNQ1,47.199103609428825
Nextera-Twist-110465_S26_L001,ACTC1,45.98065263860442
Nextera-Twist-110465_S26_L001,SCN5A,44.443339634013064
Nextera-Twist-110465_S26_L001,MYL2,46.40067449334235
Nextera-Twist-110465_S26_L001,DSC2,46.042348329028705
Nextera-Twist-110465_S26_L001,PKP2,44.71854381292439
Nextera-Twist-110465_S26_L001,PTEN,46.2468840924307
Nextera-Twist-110465_S26_L001,MUTYH,44.47904969244211
Nextera-Twist-110465_S26_L001,RYR2,45.67667998923177
Nextera-Twist-110465_S26_L001,ATP7B,45.21955430993966
Nextera-Twist-110465_S26_L001,ACTA2,46.16805134209251
Nextera-Twist-110465_S26_L001,FBN1,46.26070147938044
Nextera-Twist-110465_S26_L001,NF2,45.73187526867589
Nextera-Twist-110465_S26_L001,TNNT2,46.5167196147131
Nextera-Twist-110465_S26_L001,MSH6,44.09159632261456
Nextera-Twist-110465_S26_L001,TMEM43,46.00573038158094
Nextera-Twist-110465_S26_L001,MYL3,45.49254754647745
Nextera-Twist-110465_S26_L001,RB1,46.22619072055439
Nextera-Twist-110465_S26_L001,TSC1,45.0548015861839
Nextera-Twist-110465_S26_L001,MYH11,45.285969786347316
Nextera-Twist-110465_S26_L001,BRCA1,44.51028119724547
Nextera-Twist-110465_S26_L001,TNNI3,45.53739752978686
Nextera-Twist-110465_S26_L001,PRKAG2,45.50822937654067
Nextera-Twist-110465_S26_L001,CACNA1S,45.56361336240625
Nextera-Twist-110465_S26_L001,PMS2,45.3871684320845
Nextera-Twist-110465_S26_L001,TGFBR1,45.713473775785175
Nextera-Twist-110465_S26_L001,BMPR1A,45.172983970465296
Nextera-Twist-110465_S26_L001,TP53,45.339592186520306
Nextera-Twist-110465_S26_L001,WT1,46.04409346039729
Nextera-Twist-110465_S26_L001,LMNA,44.43726276081527
Nextera-Twist-110465_S26_L001,MYBPC3,45.32154237400734
Nextera-Twist-110465_S26_L001,BRCA2,43.9418778522319
Nextera-Twist-110465_S26_L001,COL3A1,46.01023619499918
Nextera-Twist-110465_S26_L001,TGFBR2,44.77133476137608
Nextera-Twist-110465_S26_L001,RET,45.1991203038876
Nextera-Twist-110465_S26_L001,SDHB,44.63181183380577
Nextera-Twist-110465_S26_L001,MYH7,45.13041396261374
Nextera-Twist-110465_S26_L001,DSP,44.2461215054519
Nextera-Twist-110465_S26_L001,LDLR,44.759790835927916
Nextera-Twist-110465_S26_L001,TSC2,45.334210723814664
Nextera-Twist-110465_S26_L001,VHL,45.577136452431326
Nextera-Twist-110465_S26_L001,OTC,45.69204384681736
Nextera-Twist-110465_S26_L001,APOB,43.99555479757405
Nextera-Twist-110465_S26_L001,MEN1,44.53841339563526
Nextera-Twist-110465_S26_L001,SDHAF2,44.722066407948624
Nextera-Twist-110465_S26_L001,RYR1,45.29776205236783
Nextera-Twist-110465_S26_L001,TPM1,45.26625168013075
Nextera-Twist-110465_S26_L001,SDHC,46.56790302243891
Nextera-Twist-110465_S26_L001,STK11,45.232105743602695
Nextera-Twist-110465_S26_L001,MLH1,46.20287734944278
Nextera-Twist-110465_S26_L001,MSH2,45.35087598358643
Nextera-Twist-110465_S26_L001,APC,44.022485046526796
Nextera-Twist-110465_S26_L001,KCNH2,44.484838319905684
Nextera-Twist-110465_S26_L001,PCSK9,46.073096042257404
Nextera-Twist-110465_S26_L001,GLA,46.92862660990072
Nextera-Roche-GIAB_S42_L002,SMAD3,42.70227901386035
Nextera-Roche-GIAB_S42_L002,DSG2,42.562726525368454
Nextera-Roche-GIAB_S42_L002,SMAD4,43.765069637895564
Nextera-Roche-GIAB_S42_L002,KCNQ1,44.38611904197306
Nextera-Roche-GIAB_S42_L002,ACTC1,42.77307268303674
Nextera-Roche-GIAB_S42_L002,SCN5A,42.21574099155919
Nextera-Roche-GIAB_S42_L002,MYL2,45.70375843083792
Nextera-Roche-GIAB_S42_L002,DSC2,43.38608037577735
Nextera-Roche-GIAB_S42_L002,PKP2,42.68989252809139
Nextera-Roche-GIAB_S42_L002,PTEN,43.620852507121164
Nextera-Roche-GIAB_S42_L002,MUTYH,42.79232312150308
Nextera-Roche-GIAB_S42_L002,RYR2,43.73427170846705
Nextera-Roche-GIAB_S42_L002,ATP7B,42.766600272367185
Nextera-Roche-GIAB_S42_L002,ACTA2,44.22343297572616
Nextera-Roche-GIAB_S42_L002,FBN1,44.050206710707236
Nextera-Roche-GIAB_S42_L002,NF2,44.04998648087954
Nextera-Roche-GIAB_S42_L002,TNNT2,44.376975627997865
Nextera-Roche-GIAB_S42_L002,MSH6,41.92765795188039
Nextera-Roche-GIAB_S42_L002,TMEM43,45.06699389632936
Nextera-Roche-GIAB_S42_L002,MYL3,44.52646862190386
Nextera-Roche-GIAB_S42_L002,RB1,43.57124272395495
Nextera-Roche-GIAB_S42_L002,TSC1,43.146137796146945
Nextera-Roche-GIAB_S42_L002,MYH11,43.02181338907059
Nextera-Roche-GIAB_S42_L002,BRCA1,42.375380194796364
Nextera-Roche-GIAB_S42_L002,TNNI3,44.695143699827675
Nextera-Roche-GIAB_S42_L002,PRKAG2,44.34010193404138
Nextera-Roche-GIAB_S42_L002,CACNA1S,43.92517767570973
Nextera-Roche-GIAB_S42_L002,PMS2,43.17375750825407
Nextera-Roche-GIAB_S42_L002,TGFBR1,44.509938036756324
Nextera-Roche-GIAB_S42_L002,BMPR1A,43.31387127729293
Nextera-Roche-GIAB_S42_L002,TP53,44.31770138821946
Nextera-Roche-GIAB_S42_L002,WT1,43.718609835947014
Nextera-Roche-GIAB_S42_L002,LMNA,42.525635715314515
Nextera-Roche-GIAB_S42_L002,MYBPC3,42.7789186920667
Nextera-Roche-GIAB_S42_L002,BRCA2,41.488748560439916
Nextera-Roche-GIAB_S42_L002,COL3A1,43.92829992121228
Nextera-Roche-GIAB_S42_L002,TGFBR2,42.77109783525426
Nextera-Roche-GIAB_S42_L002,RET,43.382353035147354
Nextera-Roche-GIAB_S42_L002,SDHB,44.60911116768219
Nextera-Roche-GIAB_S42_L002,MYH7,42.589737614403916
Nextera-Roche-GIAB_S42_L002,DSP,41.95275966854157
Nextera-Roche-GIAB_S42_L002,LDLR,43.633949508186525
Nextera-Roche-GIAB_S42_L002,TSC2,43.152220007547726
Nextera-Roche-GIAB_S42_L002,VHL,42.82058782309983
Nextera-Roche-GIAB_S42_L002,OTC,43.33991886357361
Nextera-Roche-GIAB_S42_L002,APOB,41.796713807445855
Nextera-Roche-GIAB_S42_L002,MEN1,42.09581841202263
Nextera-Roche-GIAB_S42_L002,SDHAF2,43.34038362226686
Nextera-Roche-GIAB_S42_L002,RYR1,43.25911910491408
Nextera-Roche-GIAB_S42_L002,TPM1,43.033232162158676
Nextera-Roche-GIAB_S42_L002,SDHC,43.334767695956025
Nextera-Roche-GIAB_S42_L002,STK11,44.50095772891297
Nextera-Roche-GIAB_S42_L002,MLH1,43.08280081318921
Nextera-Roche-GIAB_S42_L002,MSH2,43.48856248102587
Nextera-Roche-GIAB_S42_L002,APC,41.649818334063134
Nextera-Roche-GIAB_S42_L002,KCNH2,42.083949134264785
Nextera-Roche-GIAB_S42_L002,PCSK9,43.38633466605365
Nextera-Roche-GIAB_S42_L002,GLA,43.732027422521135
AgilentQXT-Roche-0720ME25_S4_L001,SMAD3,47.12687149109703
AgilentQXT-Roche-0720ME25_S4_L001,DSG2,44.03102894349503
AgilentQXT-Roche-0720ME25_S4_L001,SMAD4,45.33861935940127
AgilentQXT-Roche-0720ME25_S4_L001,KCNQ1,48.67382358059245
AgilentQXT-Roche-0720ME25_S4_L001,ACTC1,45.609301697688736
AgilentQXT-Roche-0720ME25_S4_L001,SCN5A,45.39184712734396
AgilentQXT-Roche-0720ME25_S4_L001,MYL2,48.52452254462135
AgilentQXT-Roche-0720ME25_S4_L001,DSC2,45.19540826930028
AgilentQXT-Roche-0720ME25_S4_L001,PKP2,44.79529645215911
AgilentQXT-Roche-0720ME25_S4_L001,PTEN,43.59816079663839
AgilentQXT-Roche-0720ME25_S4_L001,MUTYH,46.291196975505976
AgilentQXT-Roche-0720ME25_S4_L001,RYR2,45.33253036315424
AgilentQXT-Roche-0720ME25_S4_L001,ATP7B,45.01551636853819
AgilentQXT-Roche-0720ME25_S4_L001,ACTA2,46.30944077014761
AgilentQXT-Roche-0720ME25_S4_L001,FBN1,45.91777670673739
AgilentQXT-Roche-0720ME25_S4_L001,NF2,46.93109318470032
AgilentQXT-Roche-0720ME25_S4_L001,TNNT2,48.06393290274588
AgilentQXT-Roche-0720ME25_S4_L001,MSH6,42.813362682910515
AgilentQXT-Roche-0720ME25_S4_L001,TMEM43,47.67973906062154
AgilentQXT-Roche-0720ME25_S4_L001,MYL3,48.159394983396204
AgilentQXT-Roche-0720ME25_S4_L001,RB1,44.44017734567346
AgilentQXT-Roche-0720ME25_S4_L001,TSC1,45.163411841579695
AgilentQXT-Roche-0720ME25_S4_L001,MYH11,45.70743246888134
AgilentQXT-Roche-0720ME25_S4_L001,BRCA1,43.07183979694887
AgilentQXT-Roche-0720ME25_S4_L001,TNNI3,46.72293948456763
AgilentQXT-Roche-0720ME25_S4_L001,PRKAG2,45.965434574537575
AgilentQXT-Roche-0720ME25_S4_L001,CACNA1S,47.912882116224594
AgilentQXT-Roche-0720ME25_S4_L001,PMS2,44.035574259927856
AgilentQXT-Roche-0720ME25_S4_L001,TGFBR1,44.29709079000325
AgilentQXT-Roche-0720ME25_S4_L001,BMPR1A,44.465869563365516
AgilentQXT-Roche-0720ME25_S4_L001,TP53,46.74114971028558
AgilentQXT-Roche-0720ME25_S4_L001,WT1,45.45403418473031
AgilentQXT-Roche-0720ME25_S4_L001,LMNA,46.14312252305876
AgilentQXT-Roche-0720ME25_S4_L001,MYBPC3,47.24974732241088
AgilentQXT-Roche-0720ME25_S4_L001,BRCA2,41.993735411233615
AgilentQXT-Roche-0720ME25_S4_L001,COL3A1,46.10532727549049
AgilentQXT-Roche-0720ME25_S4_L001,TGFBR2,44.97739561955711
AgilentQXT-Roche-0720ME25_S4_L001,RET,46.30248442075596
AgilentQXT-Roche-0720ME25_S4_L001,SDHB,46.43967828218639
AgilentQXT-Roche-0720ME25_S4_L001,MYH7,45.841842806062
AgilentQXT-Roche-0720ME25_S4_L001,DSP,43.552599415456825
AgilentQXT-Roche-0720ME25_S4_L001,LDLR,45.258542190249486
AgilentQXT-Roche-0720ME25_S4_L001,TSC2,47.36006047317083
AgilentQXT-Roche-0720ME25_S4_L001,VHL,44.839649410697284
AgilentQXT-Roche-0720ME25_S4_L001,OTC,45.473700705827554
AgilentQXT-Roche-0720ME25_S4_L001,APOB,42.635766339717065
AgilentQXT-Roche-0720ME25_S4_L001,MEN1,45.21873220919857
AgilentQXT-Roche-0720ME25_S4_L001,SDHAF2,44.2397355238153
AgilentQXT-Roche-0720ME25_S4_L001,RYR1,46.78225131972888
AgilentQXT-Roche-0720ME25_S4_L001,TPM1,45.66826056572872
AgilentQXT-Roche-0720ME25_S4_L001,SDHC,45.813198110282165
AgilentQXT-Roche-0720ME25_S4_L001,STK11,47.37977823018486
AgilentQXT-Roche-0720ME25_S4_L001,MLH1,45.9171578751738
AgilentQXT-Roche-0720ME25_S4_L001,MSH2,44.35348159713064
AgilentQXT-Roche-0720ME25_S4_L001,APC,43.04324739921199
AgilentQXT-Roche-0720ME25_S4_L001,KCNH2,45.468708498700046
AgilentQXT-Roche-0720ME25_S4_L001,PCSK9,47.11902820975064
AgilentQXT-Roche-0720ME25_S4_L001,GLA,45.49514984985837
Nextera-Agilent-110465_S27_L001,SMAD3,41.64551749200388
Nextera-Agilent-110465_S27_L001,DSG2,40.533201299031134
Nextera-Agilent-110465_S27_L001,SMAD4,40.945584205791164
Nextera-Agilent-110465_S27_L001,KCNQ1,41.792740156688474
Nextera-Agilent-110465_S27_L001,ACTC1,41.389601564804885
Nextera-Agilent-110465_S27_L001,SCN5A,40.440526235329834
Nextera-Agilent-110465_S27_L001,MYL2,42.38457280754603
Nextera-Agilent-110465_S27_L001,DSC2,41.104855883601985
Nextera-Agilent-110465_S27_L001,PKP2,41.37661176736338
Nextera-Agilent-110465_S27_L001,PTEN,40.468096071012
Nextera-Agilent-110465_S27_L001,MUTYH,40.65731553862143
Nextera-Agilent-110465_S27_L001,RYR2,41.67573753903306
Nextera-Agilent-110465_S27_L001,ATP7B,40.940468580454755
Nextera-Agilent-110465_S27_L001,ACTA2,41.76988080330248
Nextera-Agilent-110465_S27_L001,FBN1,42.272576492928174
Nextera-Agilent-110465_S27_L001,NF2,41.704196433916785
Nextera-Agilent-110465_S27_L001,TNNT2,43.81835137870794
Nextera-Agilent-110465_S27_L001,MSH6,39.67730539047935
Nextera-Agilent-110465_S27_L001,TMEM43,41.78685200602114
Nextera-Agilent-110465_S27_L001,MYL3,41.03888612852782
Nextera-Agilent-110465_S27_L001,RB1,41.60797554289752
Nextera-Agilent-110465_S27_L001,TSC1,41.14866383106325
Nextera-Agilent-110465_S27_L001,MYH11,42.16607929723009
Nextera-Agilent-110465_S27_L001,BRCA1,40.783562034507
Nextera-Agilent-110465_S27_L001,TNNI3,41.47343114281958
Nextera-Agilent-110465_S27_L001,PRKAG2,41.898784474702566
Nextera-Agilent-110465_S27_L001,CACNA1S,41.603982921732076
Nextera-Agilent-110465_S27_L001,PMS2,41.36727679884462
Nextera-Agilent-110465_S27_L001,TGFBR1,41.40076054790895
Nextera-Agilent-110465_S27_L001,BMPR1A,40.84982707938117
Nextera-Agilent-110465_S27_L001,TP53,41.31886739355681
Nextera-Agilent-110465_S27_L001,WT1,41.45656566185592
Nextera-Agilent-110465_S27_L001,LMNA,40.7876380975436
Nextera-Agilent-110465_S27_L001,MYBPC3,41.31006711052089
Nextera-Agilent-110465_S27_L001,BRCA2,39.62677910652493
Nextera-Agilent-110465_S27_L001,COL3A1,41.302828164318974
Nextera-Agilent-110465_S27_L001,TGFBR2,40.82323444080491
Nextera-Agilent-110465_S27_L001,RET,41.422121589850924
Nextera-Agilent-110465_S27_L001,SDHB,42.15558207416902
Nextera-Agilent-110465_S27_L001,MYH7,41.281431650931616
Nextera-Agilent-110465_S27_L001,DSP,40.201324454844446
Nextera-Agilent-110465_S27_L001,LDLR,41.28171982676878
Nextera-Agilent-110465_S27_L001,TSC2,41.268808208975564
Nextera-Agilent-110465_S27_L001,VHL,40.300038136245654
Nextera-Agilent-110465_S27_L001,OTC,41.30960984357352
Nextera-Agilent-110465_S27_L001,APOB,40.31324736748779
Nextera-Agilent-110465_S27_L001,MEN1,40.45566489453451
Nextera-Agilent-110465_S27_L001,SDHAF2,41.381336185480066
Nextera-Agilent-110465_S27_L001,RYR1,41.09627815592427
Nextera-Agilent-110465_S27_L001,TPM1,41.040683684566176
Nextera-Agilent-110465_S27_L001,SDHC,41.95756380213478
Nextera-Agilent-110465_S27_L001,STK11,40.77207874478808
Nextera-Agilent-110465_S27_L001,MLH1,40.970513567619946
Nextera-Agilent-110465_S27_L001,MSH2,40.54946654163147
Nextera-Agilent-110465_S27_L001,APC,39.79279321693404
Nextera-Agilent-110465_S27_L001,KCNH2,40.52322737954728
Nextera-Agilent-110465_S27_L001,PCSK9,40.78823032677428
